date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:56:56	111529/111529	---M--	200	added ('OK')	image/png	etag:%2268e08cb2-1b3a9%22	https://digitalbancodebogotaco.onrender.com/img/error.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/img/error.png	(from https://digitalbancodebogotaco.onrender.com/)
12:56:56	16870/16870	---MCZ	200	added ('OK')	text/html	etag:W/%2268e08cb2-41e6%22	https://digitalbancodebogotaco.onrender.com/token.html	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/token.html	(from https://digitalbancodebogotaco.onrender.com/)
12:56:56	16411/16411	---MCZ	200	added ('OK')	text/html	etag:W/%2268e08cb2-401b%22	https://digitalbancodebogotaco.onrender.com/otp.html	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/otp.html	(from https://digitalbancodebogotaco.onrender.com/)
12:56:56	63415/63415	---MCZ	200	added ('OK')	text/html	etag:W/%2268e08cb2-f7b7%22	https://digitalbancodebogotaco.onrender.com/index.html	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/index-2.html	(from https://digitalbancodebogotaco.onrender.com/)
12:56:57	10607/10607	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268e08cb2-296f%22	https://digitalbancodebogotaco.onrender.com/img/downloado.svg	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/img/downloado.svg	(from https://digitalbancodebogotaco.onrender.com/css/style.css)
12:56:57	2500/2500	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268e08cb2-9c4%22	https://digitalbancodebogotaco.onrender.com/img/download2.svg	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/img/download2.svg	(from https://digitalbancodebogotaco.onrender.com/css/style.css)
12:56:57	170420/170420	---M--	200	added ('OK')	application/octet-stream	etag:%2268e08cb2-299b4%22	https://digitalbancodebogotaco.onrender.com/css/ce61b8b68994802f2e55.ttf	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/ce61b8b68994802f2e55.ttf	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:56:58	171676/171676	---M--	200	added ('OK')	application/octet-stream	etag:%2268e08cb2-29e9c%22	https://digitalbancodebogotaco.onrender.com/css/6bede58e856278b0f8f1.ttf	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/6bede58e856278b0f8f1.ttf	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:56:58	172064/172064	---M--	200	added ('OK')	application/octet-stream	etag:%2268e08cb2-2a020%22	https://digitalbancodebogotaco.onrender.com/css/0fcd45fbfc419c42c8b9.ttf	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/0fcd45fbfc419c42c8b9.ttf	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:56:58	170760/170760	---M--	200	added ('OK')	application/octet-stream	etag:%2268e08cb2-29b08%22	https://digitalbancodebogotaco.onrender.com/css/17451a4c1cd55e33ac57.ttf	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/17451a4c1cd55e33ac57.ttf	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:56:58	173932/173932	---M--	200	added ('OK')	application/octet-stream	etag:%2268e08cb2-2a76c%22	https://digitalbancodebogotaco.onrender.com/css/dcb583d9def8308113fc.ttf	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/dcb583d9def8308113fc.ttf	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:56:58	176864/176864	---M--	200	added ('OK')	application/octet-stream	etag:%2268e08cb2-2b2e0%22	https://digitalbancodebogotaco.onrender.com/css/102943405e853bda70b7.ttf	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/102943405e853bda70b7.ttf	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:56:59	245708/245708	---M--	200	added ('OK')	application/octet-stream	etag:%2268e08cb2-3bfcc%22	https://digitalbancodebogotaco.onrender.com/css/3cd786652b8a2e9d41f2.ttf	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/3cd786652b8a2e9d41f2.ttf	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:56:59	243816/243816	---M--	200	added ('OK')	application/octet-stream	etag:%2268e08cb2-3b868%22	https://digitalbancodebogotaco.onrender.com/css/fa8441f345d83a0bc4ec.ttf	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/fa8441f345d83a0bc4ec.ttf	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:56:59	49820/49820	---M--	200	added ('OK')	application/octet-stream	etag:%2268e08cb2-c29c%22	https://digitalbancodebogotaco.onrender.com/css/cf3b218b9d8877687ef2.otf	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/cf3b218b9d8877687ef2.otf	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:56:59	48716/48716	---M--	200	added ('OK')	application/octet-stream	etag:%2268e08cb2-be4c%22	https://digitalbancodebogotaco.onrender.com/css/5b6830cee35fa8d4fb43.otf	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/5b6830cee35fa8d4fb43.otf	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:56:59	50600/50600	---M--	200	added ('OK')	application/octet-stream	etag:%2268e08cb2-c5a8%22	https://digitalbancodebogotaco.onrender.com/css/02bd97efb2ed1dc7702b.otf	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/02bd97efb2ed1dc7702b.otf	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:00	51256/51256	---M--	200	added ('OK')	application/octet-stream	etag:%2268e08cb2-c838%22	https://digitalbancodebogotaco.onrender.com/css/2da6bbd4db1475453e0f.otf	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/2da6bbd4db1475453e0f.otf	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:00	52696/52696	---M--	200	added ('OK')	application/octet-stream	etag:%2268e08cb2-cdd8%22	https://digitalbancodebogotaco.onrender.com/css/60fce337c87d32ec7c4a.otf	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/60fce337c87d32ec7c4a.otf	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:00	48212/48212	---M--	200	added ('OK')	application/octet-stream	etag:%2268e08cb2-bc54%22	https://digitalbancodebogotaco.onrender.com/css/98e7549738e21930bcc0.otf	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/98e7549738e21930bcc0.otf	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:00	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:01%20GMT	https://digitalbancodebogotaco.onrender.com/css/5ac13c1e335ceffd8ec4.eot?4u9hg8	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/5ac13c1e335ceffd8ec4fde5.eot	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:01	181348/181348	---M--	200	added ('OK')	font/woff	etag:%2268e08cb2-2c464%22	https://digitalbancodebogotaco.onrender.com/css/36e146a0c1b4ffcd72f4_4u9hg8.woff	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/36e146a0c1b4ffcd72f4_4u9hg8.woff	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:01	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:02%20GMT	https://digitalbancodebogotaco.onrender.com/css/0ac5d7d70cd91ae78c86.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/0ac5d7d70cd91ae78c86.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:01	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:02%20GMT	https://digitalbancodebogotaco.onrender.com/css/cec991975cc9dcecff8b.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/cec991975cc9dcecff8b.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:01	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:02%20GMT	https://digitalbancodebogotaco.onrender.com/css/1a29fbfc2b71e18765df.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/1a29fbfc2b71e18765df.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:01	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:02%20GMT	https://digitalbancodebogotaco.onrender.com/css/3ea64b739f034176cfb0.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/3ea64b739f034176cfb0.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:02	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:02%20GMT	https://digitalbancodebogotaco.onrender.com/css/9e0ccaa11ef6f1547493.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/9e0ccaa11ef6f1547493.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:02	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:03%20GMT	https://digitalbancodebogotaco.onrender.com/css/54cae059f17bc9eca007.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/54cae059f17bc9eca007.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:02	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:03%20GMT	https://digitalbancodebogotaco.onrender.com/css/6132d6a95733e40632be.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/6132d6a95733e40632be.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:02	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:03%20GMT	https://digitalbancodebogotaco.onrender.com/css/29253ba43f0c5184be29.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/29253ba43f0c5184be29.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:03	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:03%20GMT	https://digitalbancodebogotaco.onrender.com/css/94f603f3202db86b1382.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/94f603f3202db86b1382.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:03	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:04%20GMT	https://digitalbancodebogotaco.onrender.com/css/3397e9309cccc445873c.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/3397e9309cccc445873c.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:03	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:04%20GMT	https://digitalbancodebogotaco.onrender.com/css/42405d986f947285ce17.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/42405d986f947285ce17.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:03	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:04%20GMT	https://digitalbancodebogotaco.onrender.com/css/4e6fa8b92c8f1f909247.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/4e6fa8b92c8f1f909247.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:03	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:04%20GMT	https://digitalbancodebogotaco.onrender.com/css/b0fc8cf339a2e0afe6ad.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/b0fc8cf339a2e0afe6ad.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:04	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:05%20GMT	https://digitalbancodebogotaco.onrender.com/css/ae54a6ab4a6312bd9572.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/ae54a6ab4a6312bd9572.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:04	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:05%20GMT	https://digitalbancodebogotaco.onrender.com/css/3df42a7131839f1fe303.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/3df42a7131839f1fe303.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:04	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:05%20GMT	https://digitalbancodebogotaco.onrender.com/css/d34a4e2c799c75354b27.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/d34a4e2c799c75354b27.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:04	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:05%20GMT	https://digitalbancodebogotaco.onrender.com/css/7e2250bdb67420baa677.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/7e2250bdb67420baa677.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:05	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:06%20GMT	https://digitalbancodebogotaco.onrender.com/css/80ce5f061205ce016140.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/80ce5f061205ce016140.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:05	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:06%20GMT	https://digitalbancodebogotaco.onrender.com/css/214b52d432d23b351f05.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/214b52d432d23b351f05.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:06	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:07%20GMT	https://digitalbancodebogotaco.onrender.com/css/9c61f331f43db28dc363.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/9c61f331f43db28dc363.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:06	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:07%20GMT	https://digitalbancodebogotaco.onrender.com/css/601feb6e277a02542bc4.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/601feb6e277a02542bc4.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:07	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:07%20GMT	https://digitalbancodebogotaco.onrender.com/css/67f123e38ebecc9a12da.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/67f123e38ebecc9a12da.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:07	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:08%20GMT	https://digitalbancodebogotaco.onrender.com/css/3af475cb08210de4707c.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/3af475cb08210de4707c.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:08	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:09%20GMT	https://digitalbancodebogotaco.onrender.com/css/112904a9797250c53017.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/112904a9797250c53017.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:09	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:09%20GMT	https://digitalbancodebogotaco.onrender.com/css/b57d3b14ec9415d5644f.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/b57d3b14ec9415d5644f.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:09	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:09%20GMT	https://digitalbancodebogotaco.onrender.com/css/36253a497a5c343104df.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/36253a497a5c343104df.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:09	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:10%20GMT	https://digitalbancodebogotaco.onrender.com/css/52ea283969036c88c89c.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/52ea283969036c88c89c.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:09	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:10%20GMT	https://digitalbancodebogotaco.onrender.com/css/510eed14e2d8d71557a4.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/510eed14e2d8d71557a4.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:10	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:11%20GMT	https://digitalbancodebogotaco.onrender.com/css/3e043df965891bd0cb87.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/3e043df965891bd0cb87.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:10	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:11%20GMT	https://digitalbancodebogotaco.onrender.com/css/0ff2d642adae64740c72.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/0ff2d642adae64740c72.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:11	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:11%20GMT	https://digitalbancodebogotaco.onrender.com/css/948374302bb2669d4937.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/948374302bb2669d4937.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:11	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:12%20GMT	https://digitalbancodebogotaco.onrender.com/css/ef9941dd5058256fd937.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/ef9941dd5058256fd937.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:11	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:12%20GMT	https://digitalbancodebogotaco.onrender.com/css/8615c22194b6b21e8ae0.png	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/8615c22194b6b21e8ae0.png	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:11	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:12%20GMT	https://digitalbancodebogotaco.onrender.com/css/dd3fa3490a8a91c2349f.svg	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/dd3fa3490a8a91c2349f.svg	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:12	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:12%20GMT	https://digitalbancodebogotaco.onrender.com/css/34806d5ad180fc6eab13.svg	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/34806d5ad180fc6eab13.svg	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:12	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:13%20GMT	https://digitalbancodebogotaco.onrender.com/css/1579e4e71c84a3c2f5b9.svg	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/1579e4e71c84a3c2f5b9.svg	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:12	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:13%20GMT	https://digitalbancodebogotaco.onrender.com/css/8269cff8d12cec6560e4.svg	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/8269cff8d12cec6560e4.svg	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:12	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:13%20GMT	https://digitalbancodebogotaco.onrender.com/css/51471027872e086ab431.svg	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/51471027872e086ab431.svg	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:12	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:13%20GMT	https://digitalbancodebogotaco.onrender.com/css/45f7e3955217708f3fcf.svg	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/45f7e3955217708f3fcf.svg	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:13	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:13%20GMT	https://digitalbancodebogotaco.onrender.com/css/ccd0a677c7a081dbf467.svg	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/ccd0a677c7a081dbf467.svg	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:13	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:14%20GMT	https://digitalbancodebogotaco.onrender.com/css/7de389b02cf026dc357a.svg	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/7de389b02cf026dc357a.svg	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:13	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:14%20GMT	https://digitalbancodebogotaco.onrender.com/css/d61e3e1aaae4a7480398.svg	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/d61e3e1aaae4a7480398.svg	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:13	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:14%20GMT	https://digitalbancodebogotaco.onrender.com/css/47364052bdc9ee14cd16.svg	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/47364052bdc9ee14cd16.svg	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
12:57:14	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Oct%202025%2017:57:14%20GMT	https://digitalbancodebogotaco.onrender.com/css/4e98c1b882951e0812ab.svg	C:/Mis%20lugares%20Web/bogota%202/digitalbancodebogotaco.onrender.com/css/4e98c1b882951e0812ab.svg	(from https://digitalbancodebogotaco.onrender.com/css/7485.css)
